scientific_name,order,suborder,infraorder_or_higher,parvorder,family,genus,species_epithet,subspecies,vision_state,routine_trichromacy,vision_genetic_basis,vision_citation,vision_confidence,vision_data_gap_flag,vision_evidence_type,vision_evidence_details,activity_cycle_pantheria,activity_nocturnal_eltontraits,activity_crepuscular_eltontraits,activity_diurnal_eltontraits,included_in_core_non_nocturnal_build,diurnal_filter_basis,max_longevity_years_pantheria,gestation_days_pantheria,weaning_age_days_pantheria,sexual_maturity_age_days_pantheria,age_at_first_birth_days_pantheria,adult_body_mass_kg_pantheria,diet_pct_fruit_eltontraits,diet_pct_leaves,diet_pct_leaves_proxy_flag,diet_pct_animal_prey,foraging_stratum_eltontraits,foraging_stratum_raw_eltontraits,diet_certainty_eltontraits,foraging_certainty_eltontraits,range_area_km2_pantheria,lat_min_dd_pantheria,lat_max_dd_pantheria,lat_mid_dd_pantheria,lon_min_dd_pantheria,lon_max_dd_pantheria,lon_mid_dd_pantheria,abs_latitude_min_dd,abs_latitude_max_dd,abs_latitude_mid_dd,social_group_size_pantheria,population_group_size_pantheria,iucn_red_list_category,iucn_population_trend,iucn_assessment_year,iucn_threats,iucn_conservation_actions,iucn_countries_native,iucn_countries_introduced,iucn_countries_reintroduced,iucn_elevation_min_m,iucn_elevation_max_m,iucn_habitat_preferences,anage_max_longevity_years,anage_maturity_days,anage_gestation_days,anage_weaning_days,anage_sample_size,anage_specimen_origin,gbif_taxon_key,itis_tsn,teow_biomes,teow_ecoregions,male_body_mass_kg,female_body_mass_kg,sexual_dimorphism_mass_ratio,social_system,opentree_ott_id,phylogeny_reference,iucn_species_search_url,gbif_species_search_url,gbif_occurrence_map_url,representative_image_search_url,range_map_url,scientific_name__source,scientific_name__accessed,order__source,order__accessed,suborder__source,suborder__accessed,infraorder_or_higher__source,infraorder_or_higher__accessed,parvorder__source,parvorder__accessed,family__source,family__accessed,genus__source,genus__accessed,species_epithet__source,species_epithet__accessed,subspecies__source,subspecies__accessed,vision_state__source,vision_state__accessed,routine_trichromacy__source,routine_trichromacy__accessed,vision_genetic_basis__source,vision_genetic_basis__accessed,vision_citation__source,vision_citation__accessed,vision_confidence__source,vision_confidence__accessed,vision_data_gap_flag__source,vision_data_gap_flag__accessed,vision_evidence_type__source,vision_evidence_type__accessed,vision_evidence_details__source,vision_evidence_details__accessed,activity_cycle_pantheria__source,activity_cycle_pantheria__accessed,activity_nocturnal_eltontraits__source,activity_nocturnal_eltontraits__accessed,activity_crepuscular_eltontraits__source,activity_crepuscular_eltontraits__accessed,activity_diurnal_eltontraits__source,activity_diurnal_eltontraits__accessed,included_in_core_non_nocturnal_build__source,included_in_core_non_nocturnal_build__accessed,diurnal_filter_basis__source,diurnal_filter_basis__accessed,max_longevity_years_pantheria__source,max_longevity_years_pantheria__accessed,gestation_days_pantheria__source,gestation_days_pantheria__accessed,weaning_age_days_pantheria__source,weaning_age_days_pantheria__accessed,sexual_maturity_age_days_pantheria__source,sexual_maturity_age_days_pantheria__accessed,age_at_first_birth_days_pantheria__source,age_at_first_birth_days_pantheria__accessed,adult_body_mass_kg_pantheria__source,adult_body_mass_kg_pantheria__accessed,diet_pct_fruit_eltontraits__source,diet_pct_fruit_eltontraits__accessed,diet_pct_leaves__source,diet_pct_leaves__accessed,diet_pct_leaves_proxy_flag__source,diet_pct_leaves_proxy_flag__accessed,diet_pct_animal_prey__source,diet_pct_animal_prey__accessed,foraging_stratum_eltontraits__source,foraging_stratum_eltontraits__accessed,foraging_stratum_raw_eltontraits__source,foraging_stratum_raw_eltontraits__accessed,diet_certainty_eltontraits__source,diet_certainty_eltontraits__accessed,foraging_certainty_eltontraits__source,foraging_certainty_eltontraits__accessed,range_area_km2_pantheria__source,range_area_km2_pantheria__accessed,lat_min_dd_pantheria__source,lat_min_dd_pantheria__accessed,lat_max_dd_pantheria__source,lat_max_dd_pantheria__accessed,lat_mid_dd_pantheria__source,lat_mid_dd_pantheria__accessed,lon_min_dd_pantheria__source,lon_min_dd_pantheria__accessed,lon_max_dd_pantheria__source,lon_max_dd_pantheria__accessed,lon_mid_dd_pantheria__source,lon_mid_dd_pantheria__accessed,abs_latitude_min_dd__source,abs_latitude_min_dd__accessed,abs_latitude_max_dd__source,abs_latitude_max_dd__accessed,abs_latitude_mid_dd__source,abs_latitude_mid_dd__accessed,social_group_size_pantheria__source,social_group_size_pantheria__accessed,population_group_size_pantheria__source,population_group_size_pantheria__accessed,iucn_red_list_category__source,iucn_red_list_category__accessed,iucn_population_trend__source,iucn_population_trend__accessed,iucn_assessment_year__source,iucn_assessment_year__accessed,iucn_threats__source,iucn_threats__accessed,iucn_conservation_actions__source,iucn_conservation_actions__accessed,iucn_countries_native__source,iucn_countries_native__accessed,iucn_countries_introduced__source,iucn_countries_introduced__accessed,iucn_countries_reintroduced__source,iucn_countries_reintroduced__accessed,iucn_elevation_min_m__source,iucn_elevation_min_m__accessed,iucn_elevation_max_m__source,iucn_elevation_max_m__accessed,iucn_habitat_preferences__source,iucn_habitat_preferences__accessed,anage_max_longevity_years__source,anage_max_longevity_years__accessed,anage_maturity_days__source,anage_maturity_days__accessed,anage_gestation_days__source,anage_gestation_days__accessed,anage_weaning_days__source,anage_weaning_days__accessed,anage_sample_size__source,anage_sample_size__accessed,anage_specimen_origin__source,anage_specimen_origin__accessed,gbif_taxon_key__source,gbif_taxon_key__accessed,itis_tsn__source,itis_tsn__accessed,teow_biomes__source,teow_biomes__accessed,teow_ecoregions__source,teow_ecoregions__accessed,male_body_mass_kg__source,male_body_mass_kg__accessed,female_body_mass_kg__source,female_body_mass_kg__accessed,sexual_dimorphism_mass_ratio__source,sexual_dimorphism_mass_ratio__accessed,social_system__source,social_system__accessed,opentree_ott_id__source,opentree_ott_id__accessed,phylogeny_reference__source,phylogeny_reference__accessed,iucn_species_search_url__source,iucn_species_search_url__accessed,gbif_species_search_url__source,gbif_species_search_url__accessed,gbif_occurrence_map_url__source,gbif_occurrence_map_url__accessed,representative_image_search_url__source,representative_image_search_url__accessed,range_map_url__source,range_map_url__accessed,scientific_name_match,anage_match_type,max_longevity_years_combined,max_longevity_years_combined__source,max_longevity_years_combined__accessed,anage_match_name
Alouatta belzebul,Primates,Haplorhini,Simiiformes,Platyrrhini,Atelidae,Alouatta,belzebul,,routine trichromacy,1,routine trichromacy in both sexes; Alouatta exception among platyrrhines,Rule-based assignment from report: Alouatta routine trichromacy exception,high,0,genus-level rule,"Assigned as Alouatta (howler monkey), the routine-trichromat platyrrhine exception",3.0,0.0,0.0,1.0,1,included because EltonTraits does not code species as nocturnal-only and taxon is not Tarsiidae,,,,,,6.15791,40.0,60.0,1,0.0,arboreal,Ar,ABC,A,1899561.77,-13.69,0.08,-6.8,-60.64,-34.79,-47.71,13.69,0.08,6.8,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.iucnredlist.org/search?query=Alouatta%20belzebul&searchType=species,https://www.gbif.org/species/search?q=Alouatta%20belzebul,https://www.gbif.org/occurrence/map?taxon_key=&advanced=1&offset=0&occurrence_status=present&has_coordinate=true&has_geospatial_issue=false&taxon_name=Alouatta%20belzebul,https://commons.wikimedia.org/w/index.php?search=Alouatta%20belzebul&title=Special:MediaSearch&go=Go&type=image,https://www.iucnredlist.org/search?query=Alouatta%20belzebul&searchType=species,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,Derived from PanTHERIA taxonomy via rule-based higher-taxonomy mapping,2026-03-24,Derived from PanTHERIA taxonomy via rule-based higher-taxonomy mapping,2026-03-24,Derived from PanTHERIA taxonomy via rule-based higher-taxonomy mapping,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,Placeholder; not populated in offline build,2026-03-24,Rule-based vision classification from report workflow,2026-03-24,Rule-based vision classification from report workflow,2026-03-24,Rule-based vision classification from report workflow,2026-03-24,Rule-based vision classification from report workflow,2026-03-24,Rule-based vision classification from report workflow,2026-03-24,Rule-based vision classification from report workflow,2026-03-24,Rule-based vision classification from report workflow,2026-03-24,Rule-based vision classification from report workflow,2026-03-24,PanTHERIA WR05,2026-03-24,Derived from PanTHERIA WR05 and EltonTraits 1.0 activity coding,2026-03-24,Derived from PanTHERIA WR05 and EltonTraits 1.0 activity coding,2026-03-24,Derived from PanTHERIA WR05 and EltonTraits 1.0 activity coding,2026-03-24,Derived from PanTHERIA WR05 and EltonTraits 1.0 activity coding,2026-03-24,Derived from PanTHERIA WR05 and EltonTraits 1.0 activity coding,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,EltonTraits 1.0,2026-03-24,Derived from EltonTraits 1.0 plant/animal diet fields,2026-03-24,Derived from EltonTraits 1.0 plant/animal diet fields,2026-03-24,Derived from EltonTraits 1.0 plant/animal diet fields,2026-03-24,EltonTraits 1.0,2026-03-24,EltonTraits 1.0,2026-03-24,EltonTraits 1.0,2026-03-24,EltonTraits 1.0,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,Derived from PanTHERIA WR05 range latitude fields,2026-03-24,Derived from PanTHERIA WR05 range latitude fields,2026-03-24,Derived from PanTHERIA WR05 range latitude fields,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,AnAge placeholder (not populated in offline build),2026-03-24,AnAge placeholder (not populated in offline build),2026-03-24,AnAge placeholder (not populated in offline build),2026-03-24,AnAge placeholder (not populated in offline build),2026-03-24,AnAge placeholder (not populated in offline build),2026-03-24,AnAge placeholder (not populated in offline build),2026-03-24,GBIF Species API placeholder (not populated in offline build),2026-03-24,ITIS placeholder (not populated in offline build),2026-03-24,TEOW/WWF ecoregion overlay placeholder (not populated in offline build),2026-03-24,TEOW/WWF ecoregion overlay placeholder (not populated in offline build),2026-03-24,Sex-specific trait placeholder (not populated in offline build),2026-03-24,Sex-specific trait placeholder (not populated in offline build),2026-03-24,Sex-specific trait placeholder (not populated in offline build),2026-03-24,Social-system placeholder (not populated in offline build),2026-03-24,Open Tree / phylogeny placeholder (not populated in offline build),2026-03-24,Open Tree / phylogeny placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,Derived reproducible search URL,2026-03-24,Derived reproducible search URL,2026-03-24,Derived reproducible search URL,2026-03-24,Derived reproducible search URL,2026-03-24,Alouatta belzebul,,,,,
Alouatta caraya,Primates,Haplorhini,Simiiformes,Platyrrhini,Atelidae,Alouatta,caraya,,routine trichromacy,1,routine trichromacy in both sexes; Alouatta exception among platyrrhines,Rule-based assignment from report: Alouatta routine trichromacy exception,high,0,genus-level rule,"Assigned as Alouatta (howler monkey), the routine-trichromat platyrrhine exception",3.0,0.0,0.0,1.0,1,included because EltonTraits does not code species as nocturnal-only and taxon is not Tarsiidae,20.3,185.92,323.16,1276.72,1354.15,5.57696,40.0,60.0,1,0.0,arboreal,Ar,ABC,A,1534736.35,-28.59,-12.1,-20.34,-65.47,-44.44,-54.96,28.59,12.1,20.34,8.9,,,,,,,,,,,,,32.4,1167.0,187.0,195.0,medium,captivity,,,,,,,,,,,https://www.iucnredlist.org/search?query=Alouatta%20caraya&searchType=species,https://www.gbif.org/species/search?q=Alouatta%20caraya,https://www.gbif.org/occurrence/map?taxon_key=&advanced=1&offset=0&occurrence_status=present&has_coordinate=true&has_geospatial_issue=false&taxon_name=Alouatta%20caraya,https://commons.wikimedia.org/w/index.php?search=Alouatta%20caraya&title=Special:MediaSearch&go=Go&type=image,https://www.iucnredlist.org/search?query=Alouatta%20caraya&searchType=species,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,Derived from PanTHERIA taxonomy via rule-based higher-taxonomy mapping,2026-03-24,Derived from PanTHERIA taxonomy via rule-based higher-taxonomy mapping,2026-03-24,Derived from PanTHERIA taxonomy via rule-based higher-taxonomy mapping,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,Placeholder; not populated in offline build,2026-03-24,Rule-based vision classification from report workflow,2026-03-24,Rule-based vision classification from report workflow,2026-03-24,Rule-based vision classification from report workflow,2026-03-24,Rule-based vision classification from report workflow,2026-03-24,Rule-based vision classification from report workflow,2026-03-24,Rule-based vision classification from report workflow,2026-03-24,Rule-based vision classification from report workflow,2026-03-24,Rule-based vision classification from report workflow,2026-03-24,PanTHERIA WR05,2026-03-24,Derived from PanTHERIA WR05 and EltonTraits 1.0 activity coding,2026-03-24,Derived from PanTHERIA WR05 and EltonTraits 1.0 activity coding,2026-03-24,Derived from PanTHERIA WR05 and EltonTraits 1.0 activity coding,2026-03-24,Derived from PanTHERIA WR05 and EltonTraits 1.0 activity coding,2026-03-24,Derived from PanTHERIA WR05 and EltonTraits 1.0 activity coding,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,EltonTraits 1.0,2026-03-24,Derived from EltonTraits 1.0 plant/animal diet fields,2026-03-24,Derived from EltonTraits 1.0 plant/animal diet fields,2026-03-24,Derived from EltonTraits 1.0 plant/animal diet fields,2026-03-24,EltonTraits 1.0,2026-03-24,EltonTraits 1.0,2026-03-24,EltonTraits 1.0,2026-03-24,EltonTraits 1.0,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,Derived from PanTHERIA WR05 range latitude fields,2026-03-24,Derived from PanTHERIA WR05 range latitude fields,2026-03-24,Derived from PanTHERIA WR05 range latitude fields,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,AnAge (uploaded anage_data.txt),2026-03-24,AnAge (uploaded anage_data.txt),2026-03-24,AnAge (uploaded anage_data.txt),2026-03-24,AnAge (uploaded anage_data.txt),2026-03-24,AnAge (uploaded anage_data.txt),2026-03-24,AnAge (uploaded anage_data.txt),2026-03-24,GBIF Species API placeholder (not populated in offline build),2026-03-24,ITIS placeholder (not populated in offline build),2026-03-24,TEOW/WWF ecoregion overlay placeholder (not populated in offline build),2026-03-24,TEOW/WWF ecoregion overlay placeholder (not populated in offline build),2026-03-24,Sex-specific trait placeholder (not populated in offline build),2026-03-24,Sex-specific trait placeholder (not populated in offline build),2026-03-24,Sex-specific trait placeholder (not populated in offline build),2026-03-24,Social-system placeholder (not populated in offline build),2026-03-24,Open Tree / phylogeny placeholder (not populated in offline build),2026-03-24,Open Tree / phylogeny placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,Derived reproducible search URL,2026-03-24,Derived reproducible search URL,2026-03-24,Derived reproducible search URL,2026-03-24,Derived reproducible search URL,2026-03-24,Alouatta caraya,exact,20.3,PanTHERIA,2026-03-24,Alouatta caraya
Alouatta coibensis,Primates,Haplorhini,Simiiformes,Platyrrhini,Atelidae,Alouatta,coibensis,,routine trichromacy,1,routine trichromacy in both sexes; Alouatta exception among platyrrhines,Rule-based assignment from report: Alouatta routine trichromacy exception,high,0,genus-level rule,"Assigned as Alouatta (howler monkey), the routine-trichromat platyrrhine exception",3.0,0.0,0.0,1.0,1,included because EltonTraits does not code species as nocturnal-only and taxon is not Tarsiidae,,,,,,,40.0,60.0,1,0.0,arboreal,Ar,ABC,A,1159.16,7.31,7.94,7.63,-81.89,-81.23,-81.56,7.31,7.94,7.63,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.iucnredlist.org/search?query=Alouatta%20coibensis&searchType=species,https://www.gbif.org/species/search?q=Alouatta%20coibensis,https://www.gbif.org/occurrence/map?taxon_key=&advanced=1&offset=0&occurrence_status=present&has_coordinate=true&has_geospatial_issue=false&taxon_name=Alouatta%20coibensis,https://commons.wikimedia.org/w/index.php?search=Alouatta%20coibensis&title=Special:MediaSearch&go=Go&type=image,https://www.iucnredlist.org/search?query=Alouatta%20coibensis&searchType=species,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,Derived from PanTHERIA taxonomy via rule-based higher-taxonomy mapping,2026-03-24,Derived from PanTHERIA taxonomy via rule-based higher-taxonomy mapping,2026-03-24,Derived from PanTHERIA taxonomy via rule-based higher-taxonomy mapping,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,Placeholder; not populated in offline build,2026-03-24,Rule-based vision classification from report workflow,2026-03-24,Rule-based vision classification from report workflow,2026-03-24,Rule-based vision classification from report workflow,2026-03-24,Rule-based vision classification from report workflow,2026-03-24,Rule-based vision classification from report workflow,2026-03-24,Rule-based vision classification from report workflow,2026-03-24,Rule-based vision classification from report workflow,2026-03-24,Rule-based vision classification from report workflow,2026-03-24,PanTHERIA WR05,2026-03-24,Derived from PanTHERIA WR05 and EltonTraits 1.0 activity coding,2026-03-24,Derived from PanTHERIA WR05 and EltonTraits 1.0 activity coding,2026-03-24,Derived from PanTHERIA WR05 and EltonTraits 1.0 activity coding,2026-03-24,Derived from PanTHERIA WR05 and EltonTraits 1.0 activity coding,2026-03-24,Derived from PanTHERIA WR05 and EltonTraits 1.0 activity coding,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,EltonTraits 1.0,2026-03-24,Derived from EltonTraits 1.0 plant/animal diet fields,2026-03-24,Derived from EltonTraits 1.0 plant/animal diet fields,2026-03-24,Derived from EltonTraits 1.0 plant/animal diet fields,2026-03-24,EltonTraits 1.0,2026-03-24,EltonTraits 1.0,2026-03-24,EltonTraits 1.0,2026-03-24,EltonTraits 1.0,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,Derived from PanTHERIA WR05 range latitude fields,2026-03-24,Derived from PanTHERIA WR05 range latitude fields,2026-03-24,Derived from PanTHERIA WR05 range latitude fields,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,AnAge placeholder (not populated in offline build),2026-03-24,AnAge placeholder (not populated in offline build),2026-03-24,AnAge placeholder (not populated in offline build),2026-03-24,AnAge placeholder (not populated in offline build),2026-03-24,AnAge placeholder (not populated in offline build),2026-03-24,AnAge placeholder (not populated in offline build),2026-03-24,GBIF Species API placeholder (not populated in offline build),2026-03-24,ITIS placeholder (not populated in offline build),2026-03-24,TEOW/WWF ecoregion overlay placeholder (not populated in offline build),2026-03-24,TEOW/WWF ecoregion overlay placeholder (not populated in offline build),2026-03-24,Sex-specific trait placeholder (not populated in offline build),2026-03-24,Sex-specific trait placeholder (not populated in offline build),2026-03-24,Sex-specific trait placeholder (not populated in offline build),2026-03-24,Social-system placeholder (not populated in offline build),2026-03-24,Open Tree / phylogeny placeholder (not populated in offline build),2026-03-24,Open Tree / phylogeny placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,Derived reproducible search URL,2026-03-24,Derived reproducible search URL,2026-03-24,Derived reproducible search URL,2026-03-24,Derived reproducible search URL,2026-03-24,Alouatta coibensis,,,,,
Alouatta guariba,Primates,Haplorhini,Simiiformes,Platyrrhini,Atelidae,Alouatta,guariba,,routine trichromacy,1,routine trichromacy in both sexes; Alouatta exception among platyrrhines,Rule-based assignment from report: Alouatta routine trichromacy exception,high,0,genus-level rule,"Assigned as Alouatta (howler monkey), the routine-trichromat platyrrhine exception",3.0,0.0,0.0,1.0,1,included because EltonTraits does not code species as nocturnal-only and taxon is not Tarsiidae,,,,,,5.18833,40.0,60.0,1,0.0,arboreal,Ar,D1,A,825479.22,-29.6,-12.66,-21.13,-54.7,-38.58,-46.64,29.6,12.66,21.13,7.4,,,,,,,,,,,,,,,,,small,unknown,,,,,,,,,,,https://www.iucnredlist.org/search?query=Alouatta%20guariba&searchType=species,https://www.gbif.org/species/search?q=Alouatta%20guariba,https://www.gbif.org/occurrence/map?taxon_key=&advanced=1&offset=0&occurrence_status=present&has_coordinate=true&has_geospatial_issue=false&taxon_name=Alouatta%20guariba,https://commons.wikimedia.org/w/index.php?search=Alouatta%20guariba&title=Special:MediaSearch&go=Go&type=image,https://www.iucnredlist.org/search?query=Alouatta%20guariba&searchType=species,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,Derived from PanTHERIA taxonomy via rule-based higher-taxonomy mapping,2026-03-24,Derived from PanTHERIA taxonomy via rule-based higher-taxonomy mapping,2026-03-24,Derived from PanTHERIA taxonomy via rule-based higher-taxonomy mapping,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,Placeholder; not populated in offline build,2026-03-24,Rule-based vision classification from report workflow,2026-03-24,Rule-based vision classification from report workflow,2026-03-24,Rule-based vision classification from report workflow,2026-03-24,Rule-based vision classification from report workflow,2026-03-24,Rule-based vision classification from report workflow,2026-03-24,Rule-based vision classification from report workflow,2026-03-24,Rule-based vision classification from report workflow,2026-03-24,Rule-based vision classification from report workflow,2026-03-24,PanTHERIA WR05,2026-03-24,Derived from PanTHERIA WR05 and EltonTraits 1.0 activity coding,2026-03-24,Derived from PanTHERIA WR05 and EltonTraits 1.0 activity coding,2026-03-24,Derived from PanTHERIA WR05 and EltonTraits 1.0 activity coding,2026-03-24,Derived from PanTHERIA WR05 and EltonTraits 1.0 activity coding,2026-03-24,Derived from PanTHERIA WR05 and EltonTraits 1.0 activity coding,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,EltonTraits 1.0,2026-03-24,Derived from EltonTraits 1.0 plant/animal diet fields,2026-03-24,Derived from EltonTraits 1.0 plant/animal diet fields,2026-03-24,Derived from EltonTraits 1.0 plant/animal diet fields,2026-03-24,EltonTraits 1.0,2026-03-24,EltonTraits 1.0,2026-03-24,EltonTraits 1.0,2026-03-24,EltonTraits 1.0,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,Derived from PanTHERIA WR05 range latitude fields,2026-03-24,Derived from PanTHERIA WR05 range latitude fields,2026-03-24,Derived from PanTHERIA WR05 range latitude fields,2026-03-24,PanTHERIA WR05,2026-03-24,PanTHERIA WR05,2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,AnAge placeholder (not populated in offline build),2026-03-24,AnAge placeholder (not populated in offline build),2026-03-24,AnAge placeholder (not populated in offline build),2026-03-24,AnAge placeholder (not populated in offline build),2026-03-24,AnAge (uploaded anage_data.txt),2026-03-24,AnAge (uploaded anage_data.txt),2026-03-24,GBIF Species API placeholder (not populated in offline build),2026-03-24,ITIS placeholder (not populated in offline build),2026-03-24,TEOW/WWF ecoregion overlay placeholder (not populated in offline build),2026-03-24,TEOW/WWF ecoregion overlay placeholder (not populated in offline build),2026-03-24,Sex-specific trait placeholder (not populated in offline build),2026-03-24,Sex-specific trait placeholder (not populated in offline build),2026-03-24,Sex-specific trait placeholder (not populated in offline build),2026-03-24,Social-system placeholder (not populated in offline build),2026-03-24,Open Tree / phylogeny placeholder (not populated in offline build),2026-03-24,Open Tree / phylogeny placeholder (not populated in offline build),2026-03-24,IUCN Red List API placeholder (not populated in offline build),2026-03-24,Derived reproducible search URL,2026-03-24,Derived reproducible search URL,2026-03-24,Derived reproducible search URL,2026-03-24,Derived reproducible search URL,2026-03-24,Alouatta guariba,exact,,,,
